Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation
93,Florin Andone,ROU,FW,Cádiz,La Liga,29.0,1993,5,1,176,2.0,0.0,1.5,0.5,33.3,0.0,0.0,12.2,0.0,0.0,0.0,14.0,20.0,70.0,186.0,22.5,9.0,10.5,85.7,4.0,6.5,61.5,0.5,1.0,50.0,0.0,1.0,1.5,0.0,0.0,1.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.5,2.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,28.0,0.5,2.0,14.0,14.0,3.0,26.0,17.0,51.0,7.0,0.0,0.0,0.0,3.0,1.0,20.0,5.0,0.5,0.0,0.0,2.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,4.0,3.5,7.0,33.3,2021-12-30,1200000.0
102,Janis Antiste,FRA,FW,Spezia,Serie A,19.0,2002,18,9,796,8.8,0.11,1.25,0.23,18.2,0.09,0.5,10.2,0.0,0.0,0.0,15.8,24.1,65.6,223.5,46.8,8.98,12.7,70.5,5.23,7.27,71.9,0.68,1.7,40.0,0.0,0.45,0.45,0.8,0.34,0.91,24.1,22.0,2.05,0.0,0.11,0.11,1.14,0.0,0.0,0.0,0.0,0.57,15.8,0.23,1.25,1.25,0.91,0.0,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.25,0.45,0.8,0.8,0.57,1.93,29.4,1.36,1.02,0.11,0.91,0.91,2.95,0.91,0.11,35.8,1.02,7.39,14.9,15.8,5.23,33.9,20.0,84.5,47.0,1.82,0.34,0.8,2.16,1.82,23.6,6.59,0.0,0.0,0.0,1.82,0.68,0.57,1.14,1.25,0.0,0.0,0.0,4.55,2.16,2.39,47.5,2021-12-28,4300000.0
105,Michail Antonio,JAM,FW,West Ham,Premier League,32.0,1990,36,34,2971,33.0,0.3,2.52,0.82,32.5,0.12,0.37,14.3,0.0,0.0,0.03,14.1,21.5,65.8,228.8,44.3,7.76,10.1,76.9,4.39,6.45,68.1,1.36,2.55,53.6,0.24,1.39,0.79,0.97,0.39,1.3,21.5,20.3,1.12,0.09,0.21,0.67,1.64,0.03,0.0,0.0,0.0,0.45,14.1,0.18,1.67,3.09,1.97,0.0,0.39,0.3,0.24,0.18,0.52,0.27,0.0,0.03,0.12,0.06,0.03,0.85,0.7,0.21,0.27,0.36,0.18,0.61,30.0,0.42,0.79,0.03,0.76,0.42,1.27,0.52,0.0,36.1,0.61,2.24,14.5,21.8,5.33,34.9,26.3,133.3,77.3,4.03,1.21,0.94,3.97,2.67,27.2,8.0,0.24,0.03,0.03,1.55,1.91,0.39,1.64,0.7,0.0,0.0,0.0,4.18,2.45,4.39,35.8,2021-12-23,12000000.0
120,Adam Armstrong,ENG,FW,Southampton,Premier League,25.0,1997,23,17,1413,15.7,0.13,2.99,0.89,29.8,0.04,0.14,17.0,0.0,0.0,0.0,14.2,20.1,70.8,239.7,38.8,6.75,8.66,77.9,6.11,8.09,75.6,1.02,2.04,50.0,0.13,0.76,0.89,0.83,0.0,1.66,20.1,18.1,1.97,0.0,0.06,0.57,1.4,0.0,0.0,0.0,0.0,0.13,14.2,0.06,0.83,1.85,1.08,0.0,0.25,0.25,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.06,0.0,0.64,0.45,0.19,0.19,0.25,0.0,0.38,0.0,0.38,0.64,0.06,0.57,0.57,1.21,0.38,0.0,31.1,0.51,2.55,12.7,18.4,5.22,29.2,21.7,123.1,67.6,4.08,1.21,1.15,2.17,1.59,22.2,6.94,0.06,0.0,0.0,0.96,0.57,0.13,1.4,0.45,0.06,0.0,0.0,3.63,0.89,2.42,26.9,2022-03-29,16000000.0
126,Arthur,BRA,FW,Fiorentina,Serie A,24.0,1998,14,8,749,8.3,0.24,2.77,0.96,34.8,0.09,0.25,9.3,0.0,0.0,0.0,13.7,17.3,79.2,243.4,30.0,7.11,8.43,84.3,5.06,6.14,82.4,1.33,1.81,73.3,0.24,0.72,0.96,0.36,0.0,0.96,17.3,15.4,1.93,0.0,0.0,0.48,0.24,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.72,1.93,1.33,0.0,0.36,0.12,0.12,0.0,0.6,0.36,0.0,0.12,0.12,0.0,0.0,1.08,0.72,0.36,0.36,0.36,0.24,0.72,33.3,0.48,0.48,0.12,0.36,0.36,1.45,0.96,0.0,28.9,1.33,3.86,16.0,11.4,4.94,27.0,16.3,85.7,34.9,1.81,0.6,0.24,2.17,1.57,20.7,4.22,0.12,0.0,0.0,2.17,1.45,0.12,0.24,0.72,0.0,0.0,0.0,1.93,2.17,3.49,38.3,2021-08-12,200000.0
137,Iago Aspas,ESP,FW,Celta Vigo,La Liga,34.0,1987,37,36,3087,34.3,0.5,2.45,1.08,44.0,0.17,0.38,15.9,0.2,0.09,0.15,28.5,39.6,71.9,449.8,84.1,16.3,19.8,82.2,7.99,11.2,71.5,2.77,5.25,52.8,0.15,1.75,1.22,1.22,0.29,2.22,39.6,36.7,2.86,1.11,0.06,1.63,2.51,0.87,0.44,0.17,0.06,0.5,28.5,0.17,1.75,3.29,2.59,0.2,0.12,0.2,0.17,0.0,0.44,0.29,0.0,0.03,0.12,0.0,0.0,0.41,0.2,0.09,0.12,0.2,0.12,0.64,18.2,0.52,1.02,0.09,0.93,0.61,1.02,0.41,0.0,49.9,0.67,3.53,21.3,28.3,6.56,47.3,35.0,190.4,105.2,5.6,1.84,1.6,2.22,1.34,38.3,9.5,0.26,0.0,0.0,0.76,1.87,0.58,2.51,0.2,0.0,0.03,0.0,5.63,1.02,1.81,36.1,2021-12-30,7000000.0
141,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,La Liga,32.0,1989,17,13,1082,12.0,0.92,3.17,1.67,52.6,0.29,0.55,11.3,0.0,0.0,0.0,15.4,20.3,75.8,223.9,22.1,8.58,11.3,76.3,5.33,6.67,80.0,0.5,0.75,66.7,0.08,0.58,0.5,0.67,0.0,1.0,20.3,18.6,1.75,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.08,15.4,0.0,0.33,1.25,1.0,0.0,0.0,0.17,0.0,0.08,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.08,0.08,0.0,0.17,0.0,0.17,1.42,0.25,1.17,0.42,0.58,0.25,0.0,29.4,0.42,1.25,14.6,14.6,5.25,27.7,17.1,62.3,32.8,1.92,0.33,0.83,1.92,1.0,22.3,9.08,0.0,0.0,0.0,0.58,0.58,0.58,0.75,0.17,0.0,0.0,0.0,2.58,0.75,1.33,36.0,2021-12-23,15000000.0
142,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,Premier League,32.0,1989,14,12,1037,11.5,0.35,2.87,1.39,48.5,0.12,0.25,14.2,0.0,0.0,0.17,12.6,17.8,70.7,175.3,33.3,8.17,10.2,80.3,3.48,5.39,64.5,0.7,1.22,57.1,0.09,0.78,0.35,0.87,0.09,1.13,17.8,17.2,0.61,0.0,0.09,0.26,0.78,0.0,0.0,0.0,0.0,0.09,12.6,0.09,0.96,2.0,1.22,0.0,0.09,0.43,0.26,0.0,0.26,0.17,0.0,0.0,0.09,0.0,0.0,1.04,0.61,0.43,0.43,0.17,0.17,0.52,33.3,0.35,1.65,0.26,1.39,0.09,1.13,0.26,0.0,28.0,0.43,2.96,12.3,14.5,4.78,27.2,14.7,89.0,52.2,2.52,0.96,0.78,1.74,0.43,19.6,4.87,0.26,0.0,0.0,1.57,1.04,0.87,0.78,0.61,0.0,0.0,0.0,3.3,2.43,2.78,46.7,2021-12-23,15000000.0
149,Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,24.0,1997,31,29,2174,24.2,0.62,2.73,1.24,45.5,0.2,0.43,12.9,0.0,0.08,0.08,13.8,20.0,69.0,214.3,56.1,7.31,9.5,77.0,4.88,6.9,70.7,0.91,1.61,56.4,0.04,0.99,1.24,0.87,0.12,1.98,20.0,19.6,0.37,0.0,0.25,0.12,0.37,0.0,0.0,0.0,0.0,0.04,13.8,0.08,1.03,2.27,1.65,0.0,0.21,0.29,0.08,0.04,0.21,0.04,0.0,0.08,0.0,0.04,0.04,0.7,0.37,0.12,0.33,0.25,0.04,0.54,7.7,0.5,0.7,0.17,0.54,0.25,0.95,0.95,0.0,35.4,1.2,2.64,17.6,17.6,5.62,35.0,23.7,98.4,52.7,2.6,1.07,0.66,5.0,2.44,26.3,7.77,0.04,0.0,0.0,1.2,1.07,0.87,0.37,0.37,0.04,0.0,0.04,4.5,2.4,5.99,28.6,2021-12-22,15000000.0
151,Jordan Ayew,GHA,FW,Crystal Palace,Premier League,30.0,1991,31,23,2019,22.4,0.13,1.56,0.36,22.9,0.09,0.38,16.4,0.04,0.0,0.0,25.4,33.3,76.5,386.9,77.3,14.6,16.4,88.6,8.79,10.9,80.4,1.47,3.53,41.8,0.13,0.94,1.29,0.67,0.22,2.14,33.3,32.7,0.58,0.09,0.04,0.67,2.23,0.04,0.0,0.0,0.0,0.45,25.4,0.09,1.88,2.1,1.38,0.04,0.04,0.13,0.36,0.13,0.27,0.18,0.0,0.0,0.0,0.04,0.04,2.32,1.52,0.85,0.98,0.49,0.49,0.98,50.0,0.49,1.65,0.18,1.47,1.25,3.57,0.4,0.0,50.6,0.76,7.32,26.6,21.8,3.71,50.1,38.9,236.3,137.2,6.52,2.23,1.07,3.08,3.62,36.2,4.33,0.09,0.0,0.0,1.88,3.13,0.04,2.23,1.52,0.04,0.0,0.0,6.96,1.38,2.77,33.3,2021-12-23,6000000.0
158,Carlos Bacca,COL,FW,Granada,La Liga,35.0,1986,17,4,513,5.7,0.0,1.58,0.35,22.2,0.0,0.0,14.4,0.0,0.0,0.0,12.5,19.1,65.1,199.5,47.9,5.96,7.89,75.6,4.39,7.19,61.0,1.23,2.11,58.3,0.18,0.88,1.23,0.7,0.0,1.58,19.1,17.7,1.4,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.18,12.5,0.0,1.23,2.28,1.58,0.0,0.0,0.35,0.35,0.0,0.35,0.18,0.0,0.0,0.0,0.18,0.0,0.88,0.53,0.35,0.18,0.35,0.18,0.7,25.0,0.53,1.4,0.35,1.05,0.18,1.05,0.88,0.0,27.4,1.05,2.98,11.6,14.2,4.21,26.0,16.1,88.1,50.2,2.98,0.7,1.23,1.4,0.88,18.9,5.26,0.53,0.0,0.0,0.53,1.58,0.88,0.53,0.53,0.18,0.0,0.0,2.81,2.11,3.33,38.7,2021-12-30,1500000.0
164,Youssouph Badji,SEN,FW,Brest,Ligue 1,20.0,2001,9,1,135,1.5,0.0,1.33,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,17.3,25.3,68.4,182.0,34.7,12.7,16.0,79.2,2.67,6.0,44.4,0.0,0.0,0.0,0.0,1.33,2.0,0.0,0.0,0.0,25.3,24.7,0.67,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.67,0.67,13.3,19.3,4.0,31.3,21.3,75.3,18.0,1.33,0.67,0.0,2.67,1.33,26.7,8.67,0.0,0.0,0.0,2.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,3.33,4.67,5.33,46.7,2022-04-12,2000000.0
167,Issa Bah,LUX,FW,Venezia,Serie A,19.0,2002,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,83.3,810.0,150.0,20.0,20.0,100.0,30.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,60.0,20.0,0.0,100.0,90.0,340.0,90.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,100.0,2021-08-11,100000.0
180,Tommaso Baldanzi,ITA,FW,Empoli,Serie A,19.0,2003,1,0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,71.4,315.0,0.0,20.0,25.0,80.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,30.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,45.0,0.0,45.0,35.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2021-12-28,800000.0
184,Gareth Bale,WAL,FW,Real Madrid,La Liga,32.0,1989,5,4,280,3.1,0.32,4.84,1.94,40.0,0.07,0.17,20.0,0.65,0.0,0.0,15.5,20.6,75.0,252.9,65.5,7.74,9.68,80.0,6.45,7.74,83.3,0.97,2.26,42.9,0.0,0.32,1.29,0.97,0.0,2.9,20.6,20.6,0.0,0.0,0.0,0.32,0.65,0.0,0.0,0.0,0.0,0.0,15.5,0.97,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.32,0.0,1.29,0.0,1.29,0.65,0.0,0.65,1.61,1.94,0.32,0.0,32.3,0.0,3.87,11.0,18.4,4.52,31.6,19.4,89.4,49.0,4.19,0.32,0.97,1.29,1.94,25.2,4.52,0.65,0.0,0.0,0.97,0.32,0.32,0.65,0.32,0.0,0.0,0.0,3.23,2.26,1.61,58.3,2022-03-21,3000000.0
189,Folarin Balogun,ENG,FW,Arsenal,Premier League,20.0,2001,2,1,70,0.8,0.0,3.75,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,10.0,50.0,75.0,7.5,2.5,5.0,50.0,2.5,3.75,66.7,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,0.0,0.0,1.25,0.0,28.8,1.25,3.75,12.5,15.0,7.5,28.8,20.0,62.5,20.0,1.25,0.0,1.25,5.0,2.5,21.3,8.75,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,3.75,1.25,2.5,33.3,2022-05-13,4000000.0
192,Patrick Bamford,ENG,FW,Leeds United,Premier League,28.0,1993,9,7,559,6.2,0.32,3.23,0.81,25.0,0.1,0.4,13.6,0.0,0.0,0.0,13.7,16.6,82.5,217.6,34.0,7.74,8.55,90.6,4.19,5.0,83.9,1.45,2.1,69.2,0.32,0.97,0.97,0.81,0.32,1.13,16.6,14.0,2.58,0.0,0.16,0.65,0.65,0.0,0.0,0.0,0.0,0.16,13.7,0.0,0.65,1.94,1.45,0.0,0.16,0.0,0.16,0.16,0.48,0.32,0.0,0.16,0.0,0.0,0.0,0.48,0.32,0.16,0.32,0.0,0.16,0.65,25.0,0.48,0.97,0.48,0.48,0.48,0.97,1.29,0.0,28.2,1.77,3.71,12.9,13.4,5.81,25.6,16.8,74.5,33.9,1.94,0.32,0.48,2.9,0.97,18.5,5.97,0.32,0.0,0.0,1.13,1.29,0.81,0.65,0.32,0.0,0.0,0.0,3.06,0.81,2.42,25.0,2021-12-23,20000000.0
195,Simon Banza,FRA,FW,Lens,Ligue 1,25.0,1996,4,1,124,1.4,0.71,4.29,2.86,66.7,0.17,0.25,14.4,0.0,0.0,0.0,14.3,20.7,69.0,263.6,55.0,7.86,11.4,68.8,4.29,5.0,85.7,1.43,2.86,50.0,0.71,1.43,1.43,0.0,0.0,0.71,20.7,19.3,1.43,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.71,0.71,2.86,2.14,0.0,0.0,0.0,0.0,0.71,1.43,0.71,0.0,0.0,0.0,0.0,0.71,2.14,1.43,0.0,0.71,1.43,0.0,1.43,0.0,1.43,1.43,0.0,1.43,0.0,2.14,1.43,0.0,38.6,1.43,2.86,20.0,20.7,4.29,37.1,22.9,94.3,59.3,5.0,2.86,0.0,2.86,1.43,25.7,4.29,0.0,0.0,0.0,2.14,5.71,0.0,0.0,1.43,0.0,0.0,0.0,4.29,4.29,2.14,66.7,2022-05-31,5000000.0
210,Ashley Barnes,ENG,FW,Burnley,Premier League,32.0,1989,23,8,808,9.0,0.11,1.67,0.56,33.3,0.0,0.0,16.0,0.0,0.11,0.11,14.4,22.1,65.3,208.6,59.7,8.78,11.7,75.2,4.11,6.56,62.7,1.0,2.0,50.0,0.0,1.11,2.0,0.56,0.22,2.11,22.1,21.8,0.33,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,14.4,0.67,0.89,2.33,1.67,0.0,0.0,0.22,0.33,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.44,1.11,0.44,0.67,0.33,0.22,0.67,33.3,0.44,0.67,0.11,0.56,0.67,2.11,0.44,0.0,34.6,0.67,3.33,18.2,14.9,3.56,34.1,20.4,64.4,32.2,2.0,0.67,0.33,3.67,2.11,24.7,5.78,0.44,0.0,0.0,2.67,1.56,1.0,0.44,1.11,0.0,0.11,0.0,5.11,4.56,8.44,35.0,2021-12-23,2000000.0
235,Mohamed Bayo,GUI,FW,Clermont Foot,Ligue 1,23.0,1998,32,27,2413,26.8,0.52,2.31,0.97,41.9,0.19,0.46,12.5,0.0,0.07,0.11,14.9,20.3,73.2,227.5,40.7,7.65,10.2,75.1,5.49,6.98,78.6,1.01,1.42,71.1,0.19,1.23,1.34,0.52,0.0,1.6,20.3,17.8,2.46,0.0,0.04,0.15,0.34,0.0,0.0,0.0,0.0,0.0,14.9,0.11,0.9,2.2,1.6,0.0,0.34,0.19,0.04,0.04,0.41,0.26,0.0,0.04,0.07,0.0,0.04,0.52,0.3,0.07,0.22,0.22,0.07,0.82,9.1,0.75,0.56,0.07,0.49,0.37,0.9,0.41,0.0,30.2,0.52,1.83,15.7,13.7,4.74,27.6,18.0,64.4,35.1,1.98,0.37,0.45,2.05,1.87,21.3,6.98,0.04,0.0,0.0,0.78,0.22,0.52,0.34,0.3,0.0,0.0,0.0,3.54,1.72,2.61,39.7,2022-05-30,12000000.0
248,Kevin Behrens,GER,FW,Union Berlin,Bundesliga,31.0,1991,24,2,499,5.5,0.36,2.91,1.27,43.8,0.13,0.29,11.1,0.0,0.0,0.0,23.1,33.5,69.0,340.4,70.7,13.5,18.2,74.0,7.64,10.7,71.2,1.45,2.55,57.1,0.36,1.09,1.64,0.91,0.0,2.73,33.5,32.7,0.73,0.0,0.36,0.0,0.55,0.0,0.0,0.0,0.0,0.0,23.1,0.18,1.09,3.45,2.55,0.0,0.36,0.36,0.18,0.0,0.55,0.18,0.0,0.0,0.18,0.18,0.0,0.91,0.55,0.36,0.36,0.18,0.0,0.55,0.0,0.55,1.64,0.0,1.64,1.09,2.0,1.45,0.0,49.6,1.45,5.09,24.0,22.5,7.09,48.9,24.2,120.4,50.2,1.82,0.73,0.73,4.0,1.82,36.0,8.91,0.18,0.0,0.0,2.55,0.91,0.18,0.55,0.55,0.18,0.0,0.0,6.55,9.64,8.73,52.5,2021-12-22,1000000.0
251,Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,30.0,1992,26,17,1636,18.2,0.27,1.87,0.93,50.0,0.12,0.24,12.5,0.0,0.05,0.05,18.2,25.9,70.3,238.7,48.5,11.8,15.2,77.5,5.0,7.53,66.4,0.55,1.26,43.5,0.11,1.04,0.49,0.66,0.05,1.48,25.9,24.0,1.92,0.05,0.0,0.11,0.99,0.0,0.0,0.0,0.0,0.11,18.2,0.11,0.93,2.36,1.81,0.0,0.22,0.22,0.11,0.0,0.27,0.11,0.0,0.05,0.05,0.05,0.0,0.66,0.33,0.33,0.33,0.0,0.16,0.49,33.3,0.33,0.55,0.16,0.38,0.33,0.99,0.82,0.0,36.7,0.93,3.68,16.8,18.2,5.16,34.8,22.6,108.7,52.9,2.97,0.93,0.55,2.36,2.36,28.4,6.92,0.05,0.0,0.0,1.21,0.66,1.43,0.99,0.33,0.05,0.0,0.0,3.41,2.69,3.3,45.0,2021-12-22,1700000.0
262,Andrea Belotti,ITA,FW,Torino,Serie A,28.0,1993,22,16,1371,15.2,0.53,3.62,1.05,29.1,0.09,0.31,14.8,0.07,0.2,0.2,16.7,23.6,70.8,231.3,32.2,10.7,13.0,82.2,4.47,6.12,73.1,0.72,1.71,42.3,0.07,0.53,1.18,0.33,0.0,1.05,23.6,22.2,1.45,0.07,0.0,0.39,0.66,0.0,0.0,0.0,0.0,0.07,16.7,0.07,1.05,2.5,1.25,0.07,0.2,0.39,0.53,0.07,0.2,0.07,0.0,0.07,0.0,0.07,0.0,0.66,0.46,0.13,0.13,0.39,0.2,0.66,30.0,0.46,0.92,0.39,0.53,0.46,1.12,0.46,0.0,39.2,0.86,2.37,17.6,21.5,6.51,37.6,24.6,112.3,58.0,2.96,1.18,0.99,4.08,2.24,31.1,10.2,0.07,0.0,0.0,1.84,4.08,1.05,0.66,0.46,0.07,0.0,0.0,3.55,4.28,5.92,41.9,2021-12-28,28000000.0
265,Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,19.0,2003,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,15.0,10.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-30,400000.0
266,Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,31.0,1990,37,29,2529,28.1,0.89,2.31,1.25,53.8,0.26,0.49,14.0,0.07,0.28,0.28,17.5,24.1,72.8,259.8,46.5,10.0,12.6,79.7,5.66,7.72,73.3,1.28,2.14,60.0,0.18,1.03,1.07,1.03,0.0,1.89,24.1,22.3,1.78,0.04,0.25,0.18,0.85,0.0,0.0,0.0,0.0,0.04,17.5,0.18,0.96,2.38,1.89,0.0,0.18,0.14,0.14,0.04,0.46,0.32,0.0,0.07,0.04,0.04,0.0,0.78,0.5,0.04,0.46,0.28,0.25,0.82,30.4,0.57,0.6,0.07,0.53,0.21,1.0,0.07,0.0,34.0,0.11,1.49,12.7,21.6,7.37,31.9,22.2,102.1,57.3,3.56,0.85,1.46,1.89,1.53,25.6,9.61,0.11,0.0,0.0,0.78,0.85,0.82,0.85,0.5,0.04,0.0,0.0,3.99,0.82,2.28,26.4,2022-05-30,25000000.0
275,Pedro Benito,ESP,FW,Cádiz,La Liga,22.0,2000,1,0,31,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,20.0,66.7,200.0,40.0,10.0,13.3,75.0,3.33,6.67,50.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,3.33,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,20.0,10.0,0.0,26.7,13.3,96.7,60.0,3.33,0.0,0.0,3.33,0.0,23.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.0,10.0,50.0,2021-12-30,300000.0
284,Christian Benteke,BEL,FW,Crystal Palace,Premier League,31.0,1990,25,11,1145,12.7,0.31,3.07,1.02,33.3,0.1,0.31,11.4,0.0,0.0,0.0,16.1,23.6,68.3,249.5,45.8,9.21,12.4,74.1,4.72,7.56,62.5,1.5,2.13,70.4,0.08,0.87,0.87,0.79,0.08,1.34,23.6,22.0,1.65,0.08,0.08,0.47,0.16,0.0,0.0,0.0,0.0,0.24,16.1,0.24,0.63,1.57,1.34,0.0,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.63,0.16,0.16,0.31,0.16,0.16,0.47,33.3,0.31,0.63,0.31,0.31,0.08,0.71,2.36,0.08,36.4,2.99,4.96,16.5,16.4,7.01,34.8,18.0,81.4,39.1,2.2,0.55,0.63,2.99,1.1,27.1,8.19,0.24,0.0,0.0,1.34,1.34,0.79,0.16,0.16,0.0,0.0,0.0,3.54,6.93,4.8,59.1,2021-12-23,7000000.0
